User_Id,Customer_Age,Trx_Vlu,Trx_Age,Trx_Rank,Points,Category In English,Mer_Id
25972,210,130.0,210,1,1300,Grocery,8
25975,258,131.0,258,1,1310,Grocery,8
25980,30,285.8,30,1,2858,Grocery,8
25983,6,376.0,6,1,3760,Grocery,8
25984,257,301.0,257,1,3010,Grocery,8
25989,55,101.0,256,1,1010,Grocery,8
25989,55,44.5,55,2,445,Grocery,8
25992,80,162.5,80,1,1625,Grocery,8
25996,268,208.0,268,1,2080,Grocery,8
25997,248,216.0,248,1,2160,Grocery,8
25998,59,200.0,59,1,2000,Grocery,8
25999,286,2400.0,286,1,24000,Grocery,8
26000,58,602.0,58,1,6020,Grocery,8
26002,20,372.0,285,1,3720,Grocery,8
26002,20,176.0,20,2,1760,Grocery,8
26005,107,305.5,107,1,3055,Grocery,8
26011,18,256.0,18,1,2560,Grocery,8
26012,229,426.0,229,1,4260,Grocery,8
26014,302,476.0,302,1,4760,Grocery,8
26015,20,393.0,135,1,3930,Grocery,8
26015,20,72.0,20,2,720,Grocery,8
26018,326,460.0,326,1,4600,Grocery,8
26020,36,242.0,36,1,2420,Grocery,8
26023,20,390.0,251,1,3900,Grocery,8
26024,211,102.0,211,1,1020,Grocery,8
26029,8,340.0,138,1,3400,Grocery,8
26029,8,198.0,8,2,1980,Grocery,8
26030,271,313.0,271,1,3130,Grocery,8
26034,178,675.5,178,1,6755,Grocery,8
26035,40,134.0,329,1,1340,Grocery,8
26035,40,138.0,40,2,1380,Grocery,8
26036,32,426.0,32,1,4260,Grocery,8
26037,41,168.0,41,1,1680,Grocery,8
26038,264,318.0,264,1,3180,Grocery,8
26041,269,236.0,269,1,2360,Grocery,8
26042,38,344.0,38,1,3440,Grocery,8
26043,27,273.0,270,1,2730,Grocery,8
26043,27,160.0,27,2,1600,Grocery,8
26045,30,180.0,30,1,1800,Grocery,8
26048,4,548.0,4,1,5480,Grocery,8
26049,13,255.0,13,1,2550,Grocery,8
26052,20,54.5,20,1,545,Grocery,8
26053,137,141.9,309,1,1419,Grocery,8
26053,137,41.7,137,2,417,Grocery,8
26059,80,274.0,80,1,2740,Grocery,8
26061,305,84.2,305,1,842,Grocery,8
26062,75,56.0,75,1,560,Grocery,8
26063,134,175.5,134,1,1755,Grocery,8
26065,333,2070.0,333,1,20700,Grocery,8
26067,225,218.0,225,1,2180,Grocery,8
26069,109,240.0,109,1,2400,Grocery,8
26070,233,358.0,233,1,3580,Grocery,8
26071,27,74.0,27,1,740,Grocery,8
26073,245,86.9,245,1,869,Grocery,8
26074,41,345.0,304,1,3450,Grocery,8
26074,41,148.0,133,2,1480,Grocery,8
26074,41,97.9,41,3,979,Grocery,8
26075,137,436.0,137,1,4360,Grocery,8
26079,228,238.0,228,1,2380,Grocery,8
26081,255,91.0,255,1,910,Grocery,8
26083,269,67.0,269,1,670,Grocery,8
26085,110,322.0,110,1,3220,Grocery,8
26088,257,172.0,257,1,1720,Grocery,8
26089,20,274.0,20,1,2740,Grocery,8
26090,76,264.0,200,1,2640,Grocery,8
26090,76,158.0,76,2,1580,Grocery,8
26091,52,151.4,52,1,1514,Grocery,8
26099,75,234.4,75,1,2344,Grocery,8
26103,270,227.0,270,1,2270,Grocery,8
26105,258,164.6,258,1,1646,Grocery,8
26107,11,338.0,11,1,3380,Grocery,8
26108,34,309.0,34,1,3090,Grocery,8
26109,174,275.0,307,1,2750,Grocery,8
26109,174,106.0,174,2,1060,Grocery,8
26110,41,149.2,41,1,1492,Grocery,8
26113,216,201.0,216,1,2010,Grocery,8
26119,73,220.0,73,1,2200,Grocery,8
26120,141,340.0,204,1,3400,Grocery,8
26120,141,34.0,141,2,340,Grocery,8
26121,124,396.0,124,1,3960,Grocery,8
26122,43,188.0,43,1,1880,Grocery,8
26123,34,312.0,34,1,3120,Grocery,8
26123,34,100.0,34,2,1000,Grocery,8
26125,34,286.0,241,1,2860,Grocery,8
26125,34,106.0,34,2,1060,Grocery,8
26127,107,114.0,107,1,1140,Grocery,8
26130,275,292.0,275,1,2920,Grocery,8
26132,72,165.0,304,1,1650,Grocery,8
26132,72,192.0,72,2,1920,Grocery,8
26133,34,267.7,34,1,2677,Grocery,8
26135,63,114.0,63,1,1140,Grocery,8
26145,41,212.0,262,1,2120,Grocery,8
26145,41,93.0,41,2,930,Grocery,8
26151,125,148.0,125,1,1480,Grocery,8
26152,148,98.9,148,1,989,Grocery,8
26158,79,308.0,79,1,3080,Grocery,8
26159,41,198.0,41,1,1980,Grocery,8
26164,309,147.2,309,1,1472,Grocery,8
26166,147,204.0,147,1,2040,Grocery,8
26168,27,330.0,27,1,3300,Grocery,8
26171,34,100.8,272,1,1008,Grocery,8
26171,34,109.0,34,2,1090,Grocery,8
26172,251,350.0,251,1,3500,Grocery,8
26174,204,304.0,204,1,3040,Grocery,8
26176,27,243.0,27,1,2430,Grocery,8
26177,52,182.0,52,1,1820,Grocery,8
26181,53,202.0,53,1,2020,Grocery,8
26186,62,100.0,256,1,1000,Grocery,8
26186,62,508.0,62,2,5080,Grocery,8
26187,326,2786.0,326,1,27860,Grocery,8
26191,34,3415.9,288,1,34159,Grocery,8
26192,169,1200.0,285,1,12000,Grocery,8
26201,251,1200.0,289,1,12000,Grocery,8
26201,251,1000.0,277,2,10000,Grocery,8
26201,251,502.0,251,3,5020,Grocery,8
26208,104,2718.0,104,1,27180,Grocery,8
26209,13,176.0,13,1,1760,Grocery,8
26210,97,2272.0,97,1,22720,Grocery,8
26211,87,712.0,87,1,7120,Grocery,8
26217,56,2340.0,56,1,23400,Grocery,8
26223,228,2285.8,228,1,22858,Grocery,8
26225,11,2450.0,11,1,24500,Grocery,8
26229,41,288.0,41,1,2880,Grocery,8
26231,285,2218.0,285,1,22180,Grocery,8
26233,116,1000.0,294,1,10000,Grocery,8
26233,116,145.8,294,2,1458,Grocery,8
26233,116,1200.0,278,3,12000,Grocery,8
26234,314,2120.0,314,1,21200,Grocery,8
26235,322,2260.0,322,1,22600,Grocery,8
26239,271,170.0,271,1,1700,Grocery,8
26242,121,200.0,121,1,2000,Grocery,8
26243,259,2269.0,259,1,22690,Grocery,8
26244,252,274.0,306,1,2740,Grocery,8
26244,252,274.0,306,2,2740,Grocery,8
26244,252,50.0,306,3,500,Grocery,8
26244,252,2200.0,252,4,22000,Grocery,8
26250,68,72.0,145,1,720,Grocery,8
26250,68,58.0,68,2,580,Grocery,8
26256,77,602.0,77,1,6020,Grocery,8
26261,20,1805.0,20,1,18050,Grocery,8
26262,6,1119.0,6,1,11190,Grocery,8
26262,6,1100.0,6,2,11000,Grocery,8
26264,27,58.0,27,1,580,Grocery,8
26269,27,2620.0,27,1,26200,Grocery,8
26270,331,2274.0,331,1,22740,Grocery,8
26272,10,2422.0,10,1,24220,Grocery,8
26277,261,29.0,261,1,290,Grocery,8
26283,121,1048.0,121,1,10480,Grocery,8
26285,251,972.5,291,1,9725,Grocery,8
26285,251,328.0,251,2,3280,Grocery,8
26288,189,959.4,258,1,9594,Grocery,8
26290,243,2224.0,243,1,22240,Grocery,8
26292,271,2400.0,271,1,24000,Grocery,8
26293,178,2138.0,178,1,21380,Grocery,8
26295,202,234.0,202,1,2340,Grocery,8
26297,272,2164.0,272,1,21640,Grocery,8
26299,208,2000.0,208,1,20000,Grocery,8
26302,292,1000.0,304,1,10000,Grocery,8
26302,292,1010.0,292,2,10100,Grocery,8
26303,65,487.0,253,1,4870,Grocery,8
26303,65,176.0,65,2,1760,Grocery,8
26306,270,2200.0,270,1,22000,Grocery,8
26307,75,186.0,75,1,1860,Grocery,8
26313,162,2152.0,162,1,21520,Grocery,8
26316,257,1920.0,329,1,19200,Grocery,8
26316,257,125.0,257,2,1250,Grocery,8
26319,187,140.0,187,1,1400,Grocery,8
26320,70,1074.0,93,1,10740,Grocery,8
26320,70,1240.0,70,2,12400,Grocery,8
26321,166,1200.0,166,1,12000,Grocery,8
26321,166,800.0,166,2,8000,Grocery,8
26323,62,2346.0,62,1,23460,Grocery,8
26325,265,1850.0,307,1,18500,Grocery,8
26331,27,317.0,27,1,3170,Grocery,8
26334,271,1000.0,271,1,10000,Grocery,8
26334,271,1530.0,271,2,15300,Grocery,8
26335,257,187.0,257,1,1870,Grocery,8
26336,296,1800.0,296,1,18000,Grocery,8
26340,287,2554.0,287,1,25540,Grocery,8
26341,41,928.0,41,1,9280,Grocery,8
26344,62,2400.0,267,1,24000,Grocery,8
26344,62,182.0,62,2,1820,Grocery,8
26346,34,207.0,34,1,2070,Grocery,8
26347,68,116.0,243,1,1160,Grocery,8
26347,68,170.0,68,2,1700,Grocery,8
26349,270,2868.0,270,1,28680,Grocery,8
26351,211,2458.0,211,1,24580,Grocery,8
26352,280,2332.0,280,1,23320,Grocery,8
26353,266,979.0,272,1,9790,Grocery,8
26353,266,1234.5,266,2,12345,Grocery,8
26358,292,2892.0,292,1,28920,Grocery,8
26359,222,172.0,224,1,1720,Grocery,8
26359,222,614.0,222,2,6140,Grocery,8
26359,222,206.0,222,3,2060,Grocery,8
26361,269,2528.0,269,1,25280,Grocery,8
26363,20,2271.0,20,1,22710,Grocery,8
26366,222,780.0,226,1,7800,Grocery,8
26366,222,780.0,226,2,7800,Grocery,8
26366,222,988.0,222,3,9880,Grocery,8
26367,283,2000.0,328,1,20000,Grocery,8
26367,283,260.0,283,2,2600,Grocery,8
26369,67,200.0,67,1,2000,Grocery,8
26370,280,318.0,280,1,3180,Grocery,8
26372,50,270.0,50,1,2700,Grocery,8
26373,274,1482.0,278,1,14820,Grocery,8
26382,259,535.0,259,1,5350,Grocery,8
26387,30,2916.0,30,1,29160,Grocery,8
26388,300,2272.0,300,1,22720,Grocery,8
26391,265,2448.0,265,1,24480,Grocery,8
26392,41,134.0,41,1,1340,Grocery,8
26402,12,104.0,257,1,1040,Grocery,8
26402,12,253.9,82,2,2539,Grocery,8
26402,12,94.0,12,3,940,Grocery,8
26404,163,183.9,163,1,1839,Grocery,8
26408,261,87.0,261,1,870,Grocery,8
26409,266,2500.0,266,1,25000,Grocery,8
26411,34,450.0,34,1,4500,Grocery,8
26413,20,1000.0,250,1,10000,Grocery,8
26414,270,817.0,270,1,8170,Grocery,8
26415,19,2000.0,62,1,20000,Grocery,8
26418,251,273.0,251,1,2730,Grocery,8
26420,264,2314.0,264,1,23140,Grocery,8
26421,200,2358.0,200,1,23580,Grocery,8
26422,34,783.0,34,1,7830,Grocery,8
26423,271,1000.0,271,1,10000,Grocery,8
26423,271,1444.0,271,2,14440,Grocery,8
26426,25,1556.0,25,1,15560,Grocery,8
26429,180,494.0,180,1,4940,Grocery,8
26432,250,2419.0,250,1,24190,Grocery,8
26434,24,2434.0,337,1,24340,Grocery,8
26434,24,482.0,24,2,4820,Grocery,8
26435,281,2128.0,281,1,21280,Grocery,8
26436,37,610.0,268,1,6100,Grocery,8
26436,37,310.0,37,2,3100,Grocery,8
26441,271,1100.0,294,1,11000,Grocery,8
26441,271,1032.0,271,2,10320,Grocery,8
26444,136,2444.0,136,1,24440,Grocery,8
26447,258,2254.0,258,1,22540,Grocery,8
26449,221,1992.0,221,1,19920,Grocery,8
26452,269,90.0,269,1,900,Grocery,8
26454,20,3120.0,20,1,31200,Grocery,8
26455,251,501.4,251,1,5014,Grocery,8
26456,17,500.0,200,1,5000,Grocery,8
26456,17,300.0,69,2,3000,Grocery,8
26458,38,1048.0,121,1,10480,Grocery,8
26458,38,615.2,38,2,6152,Grocery,8
26461,244,300.0,244,1,3000,Grocery,8
26463,287,2302.0,287,1,23020,Grocery,8
26464,308,2406.0,308,1,24060,Grocery,8
26466,290,2000.0,290,1,20000,Grocery,8
26469,50,2000.0,81,1,20000,Grocery,8
26469,50,200.0,50,2,2000,Grocery,8
26470,250,2785.0,250,1,27850,Grocery,8
26473,204,150.0,204,1,1500,Grocery,8
26479,294,2270.0,294,1,22700,Grocery,8
26481,141,116.0,246,1,1160,Grocery,8
26482,217,228.0,217,1,2280,Grocery,8
26483,251,2387.5,251,1,23875,Grocery,8
26487,271,2620.0,271,1,26200,Grocery,8
26489,34,269.0,34,1,2690,Grocery,8
26491,269,658.0,269,1,6580,Grocery,8
26494,104,1600.0,104,1,16000,Grocery,8
26498,140,420.0,140,1,4200,Grocery,8
26500,111,239.7,220,1,2397,Grocery,8
26500,111,198.0,111,2,1980,Grocery,8
26501,90,276.0,90,1,2760,Grocery,8
26502,51,380.3,270,1,3803,Grocery,8
26502,51,364.0,51,2,3640,Grocery,8
26505,163,1000.0,163,1,10000,Grocery,8
26506,180,4176.0,180,1,41760,Grocery,8
26507,50,3272.0,50,1,32720,Grocery,8
26508,20,137.8,41,1,1378,Grocery,8
26508,20,308.7,39,2,3087,Grocery,8
26508,20,562.0,34,3,5620,Grocery,8
26508,20,1690.0,27,4,16900,Grocery,8
26508,20,230.7,20,5,2307,Grocery,8
26509,200,596.0,200,1,5960,Grocery,8
26510,149,406.0,149,1,4060,Grocery,8
26513,328,2156.0,328,1,21560,Grocery,8
26515,262,2578.0,262,1,25780,Grocery,8
26518,150,2640.0,150,1,26400,Grocery,8
26519,259,461.0,261,1,4610,Grocery,8
26519,259,2024.0,259,2,20240,Grocery,8
26521,247,2200.0,247,1,22000,Grocery,8
26522,329,2570.0,329,1,25700,Grocery,8
26523,264,4956.0,264,1,49560,Grocery,8
26526,6,1093.5,140,1,10935,Grocery,8
26526,6,595.4,111,2,5954,Grocery,8
26526,6,281.1,6,3,2811,Grocery,8
26527,61,128.0,61,1,1280,Grocery,8
26529,285,2280.0,285,1,22800,Grocery,8
26533,63,1518.0,63,1,15180,Grocery,8
26536,73,2330.0,73,1,23300,Grocery,8
26538,319,3000.0,319,1,30000,Grocery,8
26539,35,924.0,281,1,9240,Grocery,8
26539,35,924.0,281,2,9240,Grocery,8
26539,35,671.0,259,3,6710,Grocery,8
26539,35,210.0,35,4,2100,Grocery,8
26540,48,2390.0,48,1,23900,Grocery,8
26542,318,1820.0,318,1,18200,Grocery,8
26543,237,548.0,237,1,5480,Grocery,8
26544,115,366.0,115,1,3660,Grocery,8
26544,115,2068.0,115,2,20680,Grocery,8
26546,28,400.0,193,1,4000,Grocery,8
26546,28,202.0,28,2,2020,Grocery,8
26547,151,1476.0,151,1,14760,Grocery,8
26549,51,160.0,51,1,1600,Grocery,8
26551,40,104.0,40,1,1040,Grocery,8
26558,306,450.0,306,1,4500,Grocery,8
26562,251,149.0,251,1,1490,Grocery,8
26565,316,870.0,316,1,8700,Grocery,8
26565,316,870.0,316,2,8700,Grocery,8
26567,27,305.0,27,1,3050,Grocery,8
26568,303,2386.0,303,1,23860,Grocery,8
26572,221,2144.0,221,1,21440,Grocery,8
26573,34,500.0,251,1,5000,Grocery,8
26573,34,400.0,233,2,4000,Grocery,8
26573,34,200.0,34,3,2000,Grocery,8
26573,34,108.0,34,4,1080,Grocery,8
26575,217,2288.0,217,1,22880,Grocery,8
26577,226,1406.2,226,1,14062,Grocery,8
26582,119,400.0,208,1,4000,Grocery,8
26585,27,720.0,27,1,7200,Grocery,8
26586,27,198.0,27,1,1980,Grocery,8
26589,336,2194.0,336,1,21940,Grocery,8
26590,249,2000.0,249,1,20000,Grocery,8
26594,34,1500.0,34,1,15000,Grocery,8
26594,34,1100.0,34,2,11000,Grocery,8
26597,250,176.0,250,1,1760,Grocery,8
26600,53,2236.0,53,1,22360,Grocery,8
26603,13,2384.0,260,1,23840,Grocery,8
26603,13,211.0,13,2,2110,Grocery,8
26604,78,750.0,82,1,7500,Grocery,8
26604,78,2056.0,78,2,20560,Grocery,8
26605,34,82.0,270,1,820,Grocery,8
26605,34,148.0,34,2,1480,Grocery,8
26608,256,2136.0,256,1,21360,Grocery,8
26610,269,2871.0,269,1,28710,Grocery,8
26612,301,2834.0,301,1,28340,Grocery,8
26614,212,150.0,250,1,1500,Grocery,8
26614,212,300.0,239,2,3000,Grocery,8
26614,212,254.0,212,3,2540,Grocery,8
26615,282,1000.0,282,1,10000,Grocery,8
26618,131,2048.0,131,1,20480,Grocery,8
26621,250,131.0,250,1,1310,Grocery,8
26622,311,1590.0,311,1,15900,Grocery,8
26623,27,299.0,27,1,2990,Grocery,8
26625,217,2270.0,217,1,22700,Grocery,8
26629,42,316.0,42,1,3160,Grocery,8
26631,45,641.0,270,1,6410,Grocery,8
26631,45,1180.0,45,2,11800,Grocery,8
26635,123,2284.0,123,1,22840,Grocery,8
26637,267,2380.0,267,1,23800,Grocery,8
26639,305,1210.0,305,1,12100,Grocery,8
26639,305,1210.0,305,2,12100,Grocery,8
26639,305,21.0,305,3,210,Grocery,8
26642,27,1000.0,27,1,10000,Grocery,8
26642,27,395.0,27,2,3950,Grocery,8
26642,27,867.0,27,3,8670,Grocery,8
26642,27,876.0,27,4,8760,Grocery,8
26642,27,876.0,27,5,8760,Grocery,8
26644,298,1200.0,298,1,12000,Grocery,8
26645,270,1081.0,270,1,10810,Grocery,8
26646,272,102.0,272,1,1020,Grocery,8
26647,260,2290.0,260,1,22900,Grocery,8
26649,45,120.0,98,1,1200,Grocery,8
26649,45,48.0,45,2,480,Grocery,8
26650,186,1798.0,214,1,17980,Grocery,8
26650,186,544.0,186,2,5440,Grocery,8
26653,147,448.0,147,1,4480,Grocery,8
26654,250,2165.0,250,1,21650,Grocery,8
26655,152,373.5,152,1,3735,Grocery,8
26656,277,212.0,277,1,2120,Grocery,8
26657,290,2214.0,290,1,22140,Grocery,8
26660,34,238.0,34,1,2380,Grocery,8
26664,4,174.7,4,1,1747,Grocery,8
26665,23,2402.0,299,1,24020,Grocery,8
26665,23,258.0,23,2,2580,Grocery,8
26668,317,1400.0,317,1,14000,Grocery,8
26669,46,1077.0,46,1,10770,Grocery,8
26669,46,1077.0,46,2,10770,Grocery,8
26670,71,2302.0,71,1,23020,Grocery,8
26674,164,1412.0,185,1,14120,Grocery,8
26674,164,1242.0,164,2,12420,Grocery,8
26677,120,2488.0,120,1,24880,Grocery,8
26678,252,2650.0,252,1,26500,Grocery,8
26681,43,1970.0,86,1,19700,Grocery,8
26681,43,564.0,43,2,5640,Grocery,8
26682,270,645.0,304,1,6450,Grocery,8
26688,54,794.0,54,1,7940,Grocery,8
26689,272,1335.0,272,1,13350,Grocery,8
26690,321,2376.0,321,1,23760,Grocery,8
26695,20,1300.0,20,1,13000,Grocery,8
26698,271,665.0,271,1,6650,Grocery,8
26699,68,2336.0,68,1,23360,Grocery,8
26700,65,3244.0,65,1,32440,Grocery,8
26701,290,1230.0,290,1,12300,Grocery,8
26701,290,1230.0,290,2,12300,Grocery,8
26704,100,200.0,100,1,2000,Grocery,8
26705,5,2348.0,5,1,23480,Grocery,8
26706,269,2285.0,269,1,22850,Grocery,8
26707,301,316.0,301,1,3160,Grocery,8
26709,6,500.0,126,1,5000,Grocery,8
26709,6,489.0,6,2,4890,Grocery,8
26712,167,527.3,281,1,5273,Grocery,8
26712,167,1002.4,167,2,10024,Grocery,8
26713,1,288.0,1,1,2880,Grocery,8
26714,81,171.8,81,1,1718,Grocery,8
26715,3,834.0,3,1,8340,Grocery,8
26715,3,834.0,3,2,8340,Grocery,8
26719,113,248.0,233,1,2480,Grocery,8
26719,113,630.0,233,2,6300,Grocery,8
26719,113,554.4,209,3,5544,Grocery,8
26719,113,1000.0,205,4,10000,Grocery,8
26719,113,400.0,151,5,4000,Grocery,8
26719,113,200.0,113,6,2000,Grocery,8
26723,218,2000.0,218,1,20000,Grocery,8
26725,331,2450.0,331,1,24500,Grocery,8
26726,44,298.0,44,1,2980,Grocery,8
26740,19,431.0,20,1,4310,Grocery,8
26740,19,126.0,19,2,1260,Grocery,8
26741,40,272.0,40,1,2720,Grocery,8
26743,328,2200.0,328,1,22000,Grocery,8
26744,304,2000.0,304,1,20000,Grocery,8
26746,270,2255.0,270,1,22550,Grocery,8
26749,17,2100.0,17,1,21000,Grocery,8
26751,304,21.0,307,1,210,Grocery,8
26751,304,2095.0,304,2,20950,Grocery,8
26754,304,2300.0,304,1,23000,Grocery,8
26756,137,1632.0,137,1,16320,Grocery,8
26761,13,388.0,317,1,3880,Grocery,8
26761,13,199.0,13,2,1990,Grocery,8
26764,275,2130.0,275,1,21300,Grocery,8
26765,262,1000.0,262,1,10000,Grocery,8
26767,269,1311.0,269,1,13110,Grocery,8
26768,250,2514.0,250,1,25140,Grocery,8
26772,153,290.0,153,1,2900,Grocery,8
26773,41,325.0,41,1,3250,Grocery,8
26774,65,204.0,65,1,2040,Grocery,8
26775,249,2692.0,249,1,26920,Grocery,8
26783,31,440.0,31,1,4400,Grocery,8
26786,261,937.0,261,1,9370,Grocery,8
26788,34,462.0,34,1,4620,Grocery,8
26790,251,351.0,251,1,3510,Grocery,8
26800,103,328.0,103,1,3280,Grocery,8
26801,17,152.0,17,1,1520,Grocery,8
26802,49,470.0,49,1,4700,Grocery,8
26807,20,370.8,20,1,3708,Grocery,8
26808,70,102.0,70,1,1020,Grocery,8
26809,286,326.0,286,1,3260,Grocery,8
26815,271,204.0,271,1,2040,Grocery,8
26817,125,302.0,125,1,3020,Grocery,8
26818,268,121.5,268,1,1215,Grocery,8
26820,150,454.0,150,1,4540,Grocery,8
26822,304,234.0,304,1,2340,Grocery,8
26823,57,283.0,316,1,2830,Grocery,8
26823,57,200.0,57,2,2000,Grocery,8
26824,20,415.0,20,1,4150,Grocery,8
26826,45,205.1,45,1,2051,Grocery,8
26827,262,133.0,262,1,1330,Grocery,8
26829,192,392.0,192,1,3920,Grocery,8
26831,17,186.0,17,1,1860,Grocery,8
26832,271,279.0,271,1,2790,Grocery,8
26835,254,140.7,254,1,1407,Grocery,8
26840,44,134.0,44,1,1340,Grocery,8
26843,51,728.0,51,1,7280,Grocery,8
26844,31,500.0,303,1,5000,Grocery,8
26844,31,49.0,254,2,490,Grocery,8
26844,31,170.0,156,3,1700,Grocery,8
26844,31,171.5,31,4,1715,Grocery,8
26845,268,178.0,268,1,1780,Grocery,8
26846,27,338.0,313,1,3380,Grocery,8
26846,27,38.0,251,2,380,Grocery,8
26846,27,163.0,27,3,1630,Grocery,8
26848,277,146.0,277,1,1460,Grocery,8
26850,288,296.0,288,1,2960,Grocery,8
26851,238,348.0,238,1,3480,Grocery,8
26852,178,184.0,178,1,1840,Grocery,8
26853,64,202.0,64,1,2020,Grocery,8
26859,304,306.0,304,1,3060,Grocery,8
26862,238,118.0,238,1,1180,Grocery,8
26863,151,170.0,151,1,1700,Grocery,8
26864,254,203.0,254,1,2030,Grocery,8
26867,6,247.0,6,1,2470,Grocery,8
26868,20,409.0,20,1,4090,Grocery,8
26870,57,151.0,269,1,1510,Grocery,8
26870,57,60.0,57,2,600,Grocery,8
26871,22,386.0,22,1,3860,Grocery,8
26872,251,329.0,251,1,3290,Grocery,8
26874,269,100.0,269,1,1000,Grocery,8
26875,260,590.0,260,1,5900,Grocery,8
26876,141,182.0,141,1,1820,Grocery,8
26877,286,340.0,286,1,3400,Grocery,8
26881,275,266.0,275,1,2660,Grocery,8
26882,95,145.5,95,1,1455,Grocery,8
26883,38,392.0,162,1,3920,Grocery,8
26883,38,96.0,38,2,960,Grocery,8
26887,27,167.8,27,1,1678,Grocery,8
26888,34,296.0,34,1,2960,Grocery,8
26890,34,560.0,34,1,5600,Grocery,8
26892,20,174.0,122,1,1740,Grocery,8
26892,20,179.0,20,2,1790,Grocery,8
26893,326,176.0,326,1,1760,Grocery,8
26897,307,306.0,307,1,3060,Grocery,8
26898,145,142.7,145,1,1427,Grocery,8
26899,48,144.0,48,1,1440,Grocery,8
26903,93,306.0,93,1,3060,Grocery,8
26906,41,80.0,41,1,800,Grocery,8
26907,103,399.6,103,1,3996,Grocery,8
26910,215,378.0,215,1,3780,Grocery,8
26912,59,320.1,59,1,3201,Grocery,8
26913,261,145.0,261,1,1450,Grocery,8
26914,3,392.0,3,1,3920,Grocery,8
26915,250,336.0,250,1,3360,Grocery,8
26916,27,59.0,27,1,590,Grocery,8
26919,258,2176.0,258,1,21760,Grocery,8
26921,34,343.0,34,1,3430,Grocery,8
26925,167,268.0,167,1,2680,Grocery,8
26926,137,186.0,137,1,1860,Grocery,8
26927,32,766.0,32,1,7660,Grocery,8
26933,259,166.0,259,1,1660,Grocery,8
26934,6,290.0,6,1,2900,Grocery,8
26938,111,400.0,111,1,4000,Grocery,8
26939,12,288.0,12,1,2880,Grocery,8
26940,279,186.0,279,1,1860,Grocery,8
26941,18,292.0,18,1,2920,Grocery,8
26946,66,48.5,261,1,485,Grocery,8
26946,66,60.0,66,2,600,Grocery,8
26947,258,140.0,258,1,1400,Grocery,8
26954,152,220.0,152,1,2200,Grocery,8
26955,27,128.0,260,1,1280,Grocery,8
26955,27,56.0,27,2,560,Grocery,8
26957,233,442.0,233,1,4420,Grocery,8
26958,274,352.0,274,1,3520,Grocery,8
26959,39,270.0,39,1,2700,Grocery,8
26961,127,628.0,127,1,6280,Grocery,8
26963,32,180.1,32,1,1801,Grocery,8
26964,27,246.0,27,1,2460,Grocery,8
26965,250,333.0,250,1,3330,Grocery,8
26967,280,120.0,280,1,1200,Grocery,8
26969,251,343.0,251,1,3430,Grocery,8
26971,24,460.0,318,1,4600,Grocery,8
26971,24,200.0,120,2,2000,Grocery,8
26971,24,154.0,24,3,1540,Grocery,8
26974,269,2315.0,269,1,23150,Grocery,8
26975,13,363.0,13,1,3630,Grocery,8
26977,249,300.0,249,1,3000,Grocery,8
26980,20,226.0,270,1,2260,Grocery,8
26980,20,219.9,20,2,2199,Grocery,8
26985,211,336.0,211,1,3360,Grocery,8
26988,264,140.0,264,1,1400,Grocery,8
26990,142,156.0,142,1,1560,Grocery,8
26991,270,174.0,270,1,1740,Grocery,8
26992,126,636.0,126,1,6360,Grocery,8
26995,254,553.8,254,1,5538,Grocery,8
26997,104,292.0,220,1,2920,Grocery,8
26997,104,54.0,104,2,540,Grocery,8
26998,162,200.0,162,1,2000,Grocery,8
27003,238,185.9,238,1,1859,Grocery,8
27005,34,263.0,34,1,2630,Grocery,8
27006,230,206.0,230,1,2060,Grocery,8
27007,13,156.0,270,1,1560,Grocery,8
27007,13,86.0,13,2,860,Grocery,8
27008,34,227.0,34,1,2270,Grocery,8
27009,173,186.0,173,1,1860,Grocery,8
27014,258,440.0,258,1,4400,Grocery,8
27015,177,70.7,177,1,707,Grocery,8
27019,69,52.0,158,1,520,Grocery,8
27019,69,36.0,69,2,360,Grocery,8
27021,96,630.0,230,1,6300,Grocery,8
27021,96,2372.0,96,2,23720,Grocery,8
27025,101,250.0,101,1,2500,Grocery,8
27027,34,270.0,266,1,2700,Grocery,8
27027,34,146.0,34,2,1460,Grocery,8
27029,27,214.0,27,1,2140,Grocery,8
27034,121,101.0,271,1,1010,Grocery,8
27034,121,40.0,121,2,400,Grocery,8
27037,139,210.0,139,1,2100,Grocery,8
27042,137,128.0,317,1,1280,Grocery,8
27042,137,124.0,137,2,1240,Grocery,8
27044,21,229.5,21,1,2295,Grocery,8
27047,81,330.0,121,1,3300,Grocery,8
27047,81,41.0,81,2,410,Grocery,8
27049,200,188.5,200,1,1885,Grocery,8
27051,30,478.0,30,1,4780,Grocery,8
27053,41,133.1,298,1,1331,Grocery,8
27056,36,366.0,36,1,3660,Grocery,8
27057,270,240.0,270,1,2400,Grocery,8
27059,138,144.0,138,1,1440,Grocery,8
27060,43,409.0,259,1,4090,Grocery,8
27060,43,220.0,43,2,2200,Grocery,8
27061,169,1000.0,169,1,10000,Grocery,8
27061,169,1000.0,169,2,10000,Grocery,8
27064,34,546.0,34,1,5460,Grocery,8
27065,107,444.0,107,1,4440,Grocery,8
27066,56,370.0,56,1,3700,Grocery,8
27067,72,186.0,72,1,1860,Grocery,8
27069,230,35.0,230,1,350,Grocery,8
27071,59,144.0,59,1,1440,Grocery,8
27072,258,255.0,258,1,2550,Grocery,8
