User_Id,KMeans_Cluster,Cluster_Name,RFM_Score,Recency,Frequency,Total_Spend
19334,3,🆕 Recent Shoppers,3.25,34,1,303.0
19335,3,🆕 Recent Shoppers,2.55,33,2,178.0
19336,1,😴 At-Risk/Dormant,1.2999999999999998,244,1,134.3
19337,3,🆕 Recent Shoppers,2.65,186,1,278.0
19338,1,😴 At-Risk/Dormant,1.0,291,1,121.5
19339,1,😴 At-Risk/Dormant,2.05,272,1,343.0
19340,3,🆕 Recent Shoppers,2.65,102,1,302.0
19341,3,🆕 Recent Shoppers,2.65,114,1,310.0
19342,1,😴 At-Risk/Dormant,1.6,167,1,97.8
19343,1,😴 At-Risk/Dormant,1.0,306,1,92.0
19344,1,😴 At-Risk/Dormant,1.0,525,1,82.0
19345,1,😴 At-Risk/Dormant,1.6,186,1,105.3
19346,1,😴 At-Risk/Dormant,1.0,289,1,82.0
19347,0,💎 High-Value Loyalists,3.6,27,2,457.0
19348,3,🆕 Recent Shoppers,2.2,18,1,70.0
19349,3,🆕 Recent Shoppers,3.3,51,1,1124.0
19350,3,🆕 Recent Shoppers,3.25,10,1,336.0
19351,3,🆕 Recent Shoppers,2.3,140,1,189.9
19352,1,😴 At-Risk/Dormant,1.95,197,1,144.0
19353,1,😴 At-Risk/Dormant,1.0,286,1,102.0
19354,1,😴 At-Risk/Dormant,1.6,107,1,78.0
19355,0,💎 High-Value Loyalists,3.25,34,2,360.0
19356,1,😴 At-Risk/Dormant,1.65,256,1,143.0
19357,3,🆕 Recent Shoppers,3.25,11,1,300.0
19358,3,🆕 Recent Shoppers,1.9,63,1,68.0
19359,1,😴 At-Risk/Dormant,2.0,236,1,226.0
19360,1,😴 At-Risk/Dormant,2.35,261,2,321.0
19361,3,🆕 Recent Shoppers,2.25,98,1,180.0
19362,2,🛒 Regular Customers,2.4,366,1,2286.0
19363,0,💎 High-Value Loyalists,2.35,253,3,338.0
19364,1,😴 At-Risk/Dormant,1.2999999999999998,269,1,137.8
19365,3,🆕 Recent Shoppers,2.6,49,1,216.0
19366,3,🆕 Recent Shoppers,2.3,139,1,216.0
19367,3,🆕 Recent Shoppers,2.25,60,1,150.0
19368,2,🛒 Regular Customers,2.7,220,1,2262.0
19369,3,🆕 Recent Shoppers,2.65,109,1,408.0
19370,1,😴 At-Risk/Dormant,1.6999999999999995,309,1,250.8
19371,1,😴 At-Risk/Dormant,1.6999999999999995,434,1,197.0
19372,1,😴 At-Risk/Dormant,1.35,299,1,162.0
19373,1,😴 At-Risk/Dormant,1.6,170,1,82.0
19374,1,😴 At-Risk/Dormant,2.0,257,1,194.0
19375,0,💎 High-Value Loyalists,3.0,193,3,2521.0
19376,1,😴 At-Risk/Dormant,2.0,266,1,192.0
19377,1,😴 At-Risk/Dormant,2.0,267,1,194.5
19378,1,😴 At-Risk/Dormant,2.0,257,1,195.0
19379,3,🆕 Recent Shoppers,2.6,41,1,243.0
19380,1,😴 At-Risk/Dormant,2.0,250,1,193.8
19381,3,🆕 Recent Shoppers,1.9,55,1,100.0
19382,0,💎 High-Value Loyalists,2.95,41,2,388.0
19383,1,😴 At-Risk/Dormant,2.05,296,2,366.0
19384,2,🛒 Regular Customers,2.4,338,2,2784.0
19385,1,😴 At-Risk/Dormant,1.2999999999999998,252,1,132.0
19386,3,🆕 Recent Shoppers,2.9,4,2,240.0
19387,1,😴 At-Risk/Dormant,1.35,307,1,146.0
19388,3,🆕 Recent Shoppers,2.9,19,1,250.0
19389,1,😴 At-Risk/Dormant,1.65,261,1,142.0
19390,4,🌟 VIP Champions,3.3,74,29,165183.8
19391,1,😴 At-Risk/Dormant,2.35,269,1,270.0
19392,1,😴 At-Risk/Dormant,1.0,320,1,128.0
19393,0,💎 High-Value Loyalists,3.25,27,2,261.0
19394,3,🆕 Recent Shoppers,3.6,13,2,517.0
19395,3,🆕 Recent Shoppers,1.9,44,1,78.0
19396,3,🆕 Recent Shoppers,2.2,27,1,95.0
19397,3,🆕 Recent Shoppers,3.6,25,1,454.0
19398,1,😴 At-Risk/Dormant,1.0,305,1,113.0
19399,3,🆕 Recent Shoppers,1.9,41,1,18.0
19400,1,😴 At-Risk/Dormant,1.2999999999999998,259,1,123.9
19401,1,😴 At-Risk/Dormant,1.65,258,1,158.0
19402,1,😴 At-Risk/Dormant,1.35,314,1,164.8
19403,2,🛒 Regular Customers,3.6,13,1,1914.0
19404,3,🆕 Recent Shoppers,2.25,48,1,184.0
19405,1,😴 At-Risk/Dormant,1.65,257,1,185.0
19406,3,🆕 Recent Shoppers,2.95,52,1,344.0
19407,3,🆕 Recent Shoppers,2.95,75,1,345.9
19408,1,😴 At-Risk/Dormant,1.6999999999999995,270,1,255.0
19409,0,💎 High-Value Loyalists,2.9,34,3,226.0
19410,0,💎 High-Value Loyalists,3.6,34,5,465.0
19411,3,🆕 Recent Shoppers,2.65,163,1,350.0
19412,0,💎 High-Value Loyalists,3.25,28,2,268.0
19413,1,😴 At-Risk/Dormant,1.35,294,1,183.8
19414,1,😴 At-Risk/Dormant,2.05,292,1,278.8
19415,3,🆕 Recent Shoppers,2.55,27,1,178.5
19416,3,🆕 Recent Shoppers,2.95,44,1,352.0
19417,3,🆕 Recent Shoppers,2.95,41,1,256.0
19418,1,😴 At-Risk/Dormant,1.0,308,1,8.0
19419,1,😴 At-Risk/Dormant,1.2999999999999998,258,1,113.0
19420,1,😴 At-Risk/Dormant,2.3,215,1,236.0
19421,1,😴 At-Risk/Dormant,1.65,269,1,147.0
19422,3,🆕 Recent Shoppers,2.6,98,1,192.0
19423,3,🆕 Recent Shoppers,1.9,86,1,111.4
19424,3,🆕 Recent Shoppers,2.2,27,1,28.0
19425,1,😴 At-Risk/Dormant,1.0,289,1,107.6
19426,1,😴 At-Risk/Dormant,1.2999999999999998,250,1,136.0
19427,1,😴 At-Risk/Dormant,1.2999999999999998,254,1,135.0
19428,3,🆕 Recent Shoppers,2.95,83,1,376.0
19429,0,💎 High-Value Loyalists,3.0,142,2,516.0
19430,3,🆕 Recent Shoppers,2.65,163,1,371.5
19431,3,🆕 Recent Shoppers,2.6,95,1,222.0
19432,3,🆕 Recent Shoppers,2.95,60,1,268.9
19433,1,😴 At-Risk/Dormant,1.65,269,1,141.5
19434,1,😴 At-Risk/Dormant,2.35,251,2,342.7
19435,3,🆕 Recent Shoppers,3.0,173,1,450.0
19436,3,🆕 Recent Shoppers,3.25,27,1,388.7
19438,1,😴 At-Risk/Dormant,1.65,261,1,188.0
19439,1,😴 At-Risk/Dormant,2.35,251,1,294.1
19440,1,😴 At-Risk/Dormant,1.0,306,1,138.0
19441,1,😴 At-Risk/Dormant,1.35,387,1,156.0
19442,0,💎 High-Value Loyalists,3.6,29,2,583.6
19443,1,😴 At-Risk/Dormant,1.35,288,1,187.2
19444,2,🛒 Regular Customers,2.4,302,1,2165.5
19445,0,💎 High-Value Loyalists,2.6,42,2,252.0
19446,1,😴 At-Risk/Dormant,2.4,270,1,606.0
19447,0,💎 High-Value Loyalists,2.95,86,2,305.7
19448,1,😴 At-Risk/Dormant,1.65,221,1,139.0
19449,1,😴 At-Risk/Dormant,1.35,384,1,150.0
19450,1,😴 At-Risk/Dormant,1.2999999999999998,219,1,111.3
19451,3,🆕 Recent Shoppers,2.9,13,2,253.0
19452,3,🆕 Recent Shoppers,3.6,27,2,432.9
19453,3,🆕 Recent Shoppers,2.65,112,1,334.0
19454,3,🆕 Recent Shoppers,3.6,34,1,894.0
19455,0,💎 High-Value Loyalists,3.3,71,2,2133.9
19456,0,💎 High-Value Loyalists,3.25,27,2,264.3
19457,1,😴 At-Risk/Dormant,1.6999999999999995,304,1,216.0
19458,0,💎 High-Value Loyalists,2.95,97,2,347.0
19459,1,😴 At-Risk/Dormant,2.35,261,1,336.0
19460,3,🆕 Recent Shoppers,3.3,60,1,460.0
19461,1,😴 At-Risk/Dormant,1.35,272,1,166.0
19462,1,😴 At-Risk/Dormant,1.6999999999999995,326,1,203.3
19463,3,🆕 Recent Shoppers,1.9,66,1,117.0
19464,3,🆕 Recent Shoppers,2.65,178,1,276.0
19465,3,🆕 Recent Shoppers,2.2,20,1,12.9
19466,1,😴 At-Risk/Dormant,2.7,260,1,485.3
19467,1,😴 At-Risk/Dormant,1.2999999999999998,269,1,102.0
19468,3,🆕 Recent Shoppers,2.95,56,1,277.9
19469,3,🆕 Recent Shoppers,2.9,20,1,192.0
19470,0,💎 High-Value Loyalists,3.3,65,3,938.0
19471,0,💎 High-Value Loyalists,2.7,238,2,2137.2
19472,1,😴 At-Risk/Dormant,1.65,247,1,178.6
19473,3,🆕 Recent Shoppers,3.6,2,2,545.0
19474,3,🆕 Recent Shoppers,1.9,62,1,136.0
19475,3,🆕 Recent Shoppers,2.6,61,1,199.3
19476,3,🆕 Recent Shoppers,2.65,126,1,342.0
19477,3,🆕 Recent Shoppers,2.3,156,1,242.0
19478,1,😴 At-Risk/Dormant,1.65,258,1,143.0
19479,3,🆕 Recent Shoppers,2.2,6,1,82.1
19480,1,😴 At-Risk/Dormant,1.0,270,1,115.0
19481,0,💎 High-Value Loyalists,3.25,27,2,413.0
19482,2,🛒 Regular Customers,3.6,20,3,4298.0
19483,3,🆕 Recent Shoppers,3.25,30,1,282.0
19484,1,😴 At-Risk/Dormant,2.05,283,1,307.9
19485,1,😴 At-Risk/Dormant,2.7,242,1,432.0
19486,3,🆕 Recent Shoppers,2.3,102,1,219.4
19487,3,🆕 Recent Shoppers,3.3,41,1,470.0
19488,0,💎 High-Value Loyalists,2.6,41,2,243.0
19489,3,🆕 Recent Shoppers,2.55,5,1,163.8
19490,3,🆕 Recent Shoppers,2.9,3,2,192.5
19491,1,😴 At-Risk/Dormant,1.6,144,1,72.8
19492,1,😴 At-Risk/Dormant,2.05,287,1,312.5
19493,1,😴 At-Risk/Dormant,2.0,225,1,190.0
19494,3,🆕 Recent Shoppers,2.95,54,1,406.0
19495,0,💎 High-Value Loyalists,3.3,40,4,767.0
19496,0,💎 High-Value Loyalists,2.65,112,4,405.5
19497,3,🆕 Recent Shoppers,2.2,28,1,122.0
19498,0,💎 High-Value Loyalists,3.0,142,2,553.0
19499,3,🆕 Recent Shoppers,2.95,70,1,276.0
19500,2,🛒 Regular Customers,3.3,52,2,2420.4
19501,3,🆕 Recent Shoppers,2.2,16,1,100.9
19502,3,🆕 Recent Shoppers,2.55,20,2,161.0
19503,1,😴 At-Risk/Dormant,2.0,246,1,220.0
19504,0,💎 High-Value Loyalists,2.3,207,2,226.0
19505,1,😴 At-Risk/Dormant,1.6999999999999995,270,1,211.0
19506,2,🛒 Regular Customers,3.6,9,1,2794.0
19507,3,🆕 Recent Shoppers,2.9,27,1,209.7
19508,2,🛒 Regular Customers,2.7,255,1,2976.0
19509,1,😴 At-Risk/Dormant,2.35,253,2,357.3
19510,3,🆕 Recent Shoppers,2.2,27,1,99.0
19511,1,😴 At-Risk/Dormant,1.95,150,1,150.0
19512,3,🆕 Recent Shoppers,1.9,41,1,61.0
19513,0,💎 High-Value Loyalists,2.7,258,2,687.0
19514,0,💎 High-Value Loyalists,2.7,258,3,2272.0
19515,3,🆕 Recent Shoppers,2.2,9,1,128.0
19516,1,😴 At-Risk/Dormant,2.0,261,1,231.0
19517,1,😴 At-Risk/Dormant,1.6999999999999995,270,1,236.0
19518,0,💎 High-Value Loyalists,3.6,29,3,3034.0
19519,1,😴 At-Risk/Dormant,1.0,306,1,82.0
19520,1,😴 At-Risk/Dormant,1.35,432,1,188.0
19521,1,😴 At-Risk/Dormant,2.35,259,1,367.0
19522,0,💎 High-Value Loyalists,3.0,143,3,2146.8
19523,0,💎 High-Value Loyalists,3.0,156,2,566.0
19524,2,🛒 Regular Customers,2.7,260,1,2254.9
19525,1,😴 At-Risk/Dormant,1.2999999999999998,245,1,100.0
19526,1,😴 At-Risk/Dormant,2.05,320,1,256.0
19527,2,🛒 Regular Customers,2.4,346,1,2534.0
19528,1,😴 At-Risk/Dormant,1.35,309,1,168.0
19529,0,💎 High-Value Loyalists,2.0,250,2,189.6
19530,0,💎 High-Value Loyalists,3.25,33,2,344.0
19531,3,🆕 Recent Shoppers,3.25,20,1,346.0
19532,1,😴 At-Risk/Dormant,2.7,261,1,1000.0
19533,3,🆕 Recent Shoppers,2.25,59,1,182.0
19534,0,💎 High-Value Loyalists,3.0,126,2,1038.1
19535,0,💎 High-Value Loyalists,2.6,83,2,218.0
19536,2,🛒 Regular Customers,2.7,251,1,1891.0
19537,0,💎 High-Value Loyalists,2.95,72,2,339.1
19538,1,😴 At-Risk/Dormant,1.0,273,1,132.0
19539,1,😴 At-Risk/Dormant,1.65,260,1,157.0
19540,1,😴 At-Risk/Dormant,2.35,263,1,300.0
19542,0,💎 High-Value Loyalists,2.25,48,3,159.89999999999998
19543,3,🆕 Recent Shoppers,2.6,72,1,254.0
19544,1,😴 At-Risk/Dormant,1.2999999999999998,251,1,50.0
19545,2,🛒 Regular Customers,2.4,365,1,2146.0
19546,1,😴 At-Risk/Dormant,2.05,476,2,306.0
19547,3,🆕 Recent Shoppers,2.2,4,1,120.0
19548,0,💎 High-Value Loyalists,1.6,165,2,120.0
19549,1,😴 At-Risk/Dormant,2.0,263,1,202.9
19550,2,🛒 Regular Customers,2.4,314,1,2304.0
19551,1,😴 At-Risk/Dormant,2.05,271,1,260.0
19552,0,💎 High-Value Loyalists,2.65,100,3,328.7
19553,2,🛒 Regular Customers,3.3,55,1,2070.0
19554,0,💎 High-Value Loyalists,3.3,67,4,2241.4
19555,1,😴 At-Risk/Dormant,1.95,171,1,160.0
19556,1,😴 At-Risk/Dormant,2.05,283,1,398.0
19557,1,😴 At-Risk/Dormant,1.35,307,1,150.0
19558,1,😴 At-Risk/Dormant,1.0,421,1,118.0
19559,1,😴 At-Risk/Dormant,2.35,222,1,338.0
19560,0,💎 High-Value Loyalists,3.3,72,2,1220.0
19561,0,💎 High-Value Loyalists,3.3,66,3,511.0
19562,1,😴 At-Risk/Dormant,1.6999999999999995,288,1,242.0
19563,0,💎 High-Value Loyalists,2.4,271,3,2454.2
19564,3,🆕 Recent Shoppers,3.3,49,1,472.0
19565,1,😴 At-Risk/Dormant,1.35,353,1,140.0
19566,3,🆕 Recent Shoppers,2.65,132,1,326.0
19567,3,🆕 Recent Shoppers,2.3,122,1,214.0
19568,1,😴 At-Risk/Dormant,2.0,264,1,208.0
19569,2,🛒 Regular Customers,3.0,115,1,6716.0
19570,2,🛒 Regular Customers,2.4,319,1,2268.0
19571,3,🆕 Recent Shoppers,2.65,169,1,306.0
19572,1,😴 At-Risk/Dormant,1.0,313,1,102.0
19573,2,🛒 Regular Customers,2.7,244,1,2307.0
19574,1,😴 At-Risk/Dormant,2.35,243,1,294.0
19575,3,🆕 Recent Shoppers,2.3,131,1,196.0
19576,3,🆕 Recent Shoppers,2.9,20,2,234.0
19577,0,💎 High-Value Loyalists,2.95,42,3,306.0
19578,1,😴 At-Risk/Dormant,1.2999999999999998,236,1,32.0
19579,1,😴 At-Risk/Dormant,1.95,186,1,142.0
19580,1,😴 At-Risk/Dormant,1.0,311,1,104.3
19581,1,😴 At-Risk/Dormant,1.2999999999999998,265,1,116.0
19582,1,😴 At-Risk/Dormant,2.0,245,1,205.5
19583,0,💎 High-Value Loyalists,3.6,23,2,470.0
19584,0,💎 High-Value Loyalists,3.0,125,2,528.0
19585,1,😴 At-Risk/Dormant,1.35,354,1,164.0
19586,1,😴 At-Risk/Dormant,1.35,360,1,164.0
19587,3,🆕 Recent Shoppers,2.3,134,1,210.0
19588,3,🆕 Recent Shoppers,3.6,1,1,462.0
19589,0,💎 High-Value Loyalists,3.6,20,5,583.8
19590,1,😴 At-Risk/Dormant,1.2999999999999998,261,1,126.7
19591,3,🆕 Recent Shoppers,2.65,122,2,336.0
19592,1,😴 At-Risk/Dormant,1.0,338,1,87.0
19593,1,😴 At-Risk/Dormant,1.95,193,1,182.0
19594,1,😴 At-Risk/Dormant,1.6,107,1,72.0
19595,0,💎 High-Value Loyalists,3.0,169,3,606.0
19596,0,💎 High-Value Loyalists,2.3,128,2,190.0
19597,3,🆕 Recent Shoppers,2.95,38,1,414.0
19598,3,🆕 Recent Shoppers,2.65,149,1,270.0
19599,1,😴 At-Risk/Dormant,2.0,251,1,223.9
19600,0,💎 High-Value Loyalists,3.3,72,4,2735.7
19601,1,😴 At-Risk/Dormant,1.65,262,1,157.0
19602,3,🆕 Recent Shoppers,2.6,54,1,190.0
19603,0,💎 High-Value Loyalists,2.7,216,5,2213.1
19604,1,😴 At-Risk/Dormant,1.35,327,1,166.0
19605,0,💎 High-Value Loyalists,3.6,27,2,551.7
19606,2,🛒 Regular Customers,2.7,252,2,4575.0
19607,3,🆕 Recent Shoppers,3.25,27,1,320.0
19608,2,🛒 Regular Customers,2.7,250,1,3469.1
19609,3,🆕 Recent Shoppers,2.6,41,1,232.0
19610,1,😴 At-Risk/Dormant,1.65,247,1,180.0
19611,0,💎 High-Value Loyalists,2.4,354,5,2103.4
19612,1,😴 At-Risk/Dormant,2.35,265,1,382.0
19613,3,🆕 Recent Shoppers,2.2,5,1,130.0
19614,3,🆕 Recent Shoppers,2.55,34,1,139.1
19615,1,😴 At-Risk/Dormant,2.3,215,1,200.0
19616,3,🆕 Recent Shoppers,3.25,20,1,359.0
19617,1,😴 At-Risk/Dormant,1.6,202,1,114.0
19618,0,💎 High-Value Loyalists,2.9,27,2,195.0
19619,1,😴 At-Risk/Dormant,1.2999999999999998,252,1,137.6
19620,0,💎 High-Value Loyalists,1.95,150,2,175.0
19621,3,🆕 Recent Shoppers,2.55,34,1,159.0
19622,1,😴 At-Risk/Dormant,1.35,386,1,142.1
19623,3,🆕 Recent Shoppers,1.95,109,1,188.0
19624,3,🆕 Recent Shoppers,2.9,20,1,252.0
19625,3,🆕 Recent Shoppers,2.6,45,1,190.0
19626,0,💎 High-Value Loyalists,3.3,70,4,2402.8
19627,2,🛒 Regular Customers,3.0,129,1,2100.0
19628,1,😴 At-Risk/Dormant,1.0,307,1,114.0
19629,1,😴 At-Risk/Dormant,2.4,355,1,430.0
19630,1,😴 At-Risk/Dormant,1.6999999999999995,271,1,212.0
19631,0,💎 High-Value Loyalists,3.6,27,4,2825.7
19632,2,🛒 Regular Customers,3.3,50,1,2400.0
19633,2,🛒 Regular Customers,2.4,289,1,2138.0
19634,1,😴 At-Risk/Dormant,1.35,365,1,164.9
19635,2,🛒 Regular Customers,2.4,287,1,2184.0
19636,1,😴 At-Risk/Dormant,2.3,190,1,202.0
19637,3,🆕 Recent Shoppers,3.3,54,1,464.0
19638,2,🛒 Regular Customers,3.6,32,2,3194.0
19639,3,🆕 Recent Shoppers,1.9,40,1,132.0
19640,3,🆕 Recent Shoppers,3.6,34,1,495.0
19641,1,😴 At-Risk/Dormant,1.95,168,1,142.9
19642,3,🆕 Recent Shoppers,2.3,130,1,200.0
19643,3,🆕 Recent Shoppers,3.0,135,1,428.0
19644,1,😴 At-Risk/Dormant,1.6999999999999995,290,1,228.1
19645,3,🆕 Recent Shoppers,2.95,62,1,300.0
19646,3,🆕 Recent Shoppers,3.3,41,2,888.9
19647,3,🆕 Recent Shoppers,2.9,27,1,214.0
19648,1,😴 At-Risk/Dormant,1.6999999999999995,282,1,246.0
19649,0,💎 High-Value Loyalists,3.6,11,3,547.1
19650,0,💎 High-Value Loyalists,2.35,240,2,354.0
19651,3,🆕 Recent Shoppers,2.95,80,1,390.0
19652,0,💎 High-Value Loyalists,2.95,82,4,387.5
19653,1,😴 At-Risk/Dormant,1.6,144,1,74.0
19654,3,🆕 Recent Shoppers,2.6,94,1,200.0
19655,3,🆕 Recent Shoppers,3.3,72,1,838.0
19656,1,😴 At-Risk/Dormant,1.65,237,1,142.0
19657,0,💎 High-Value Loyalists,2.95,41,2,423.0
19658,3,🆕 Recent Shoppers,3.25,27,2,345.0
19659,0,💎 High-Value Loyalists,3.25,14,4,330.5
19660,3,🆕 Recent Shoppers,2.55,6,1,152.0
19661,1,😴 At-Risk/Dormant,1.95,191,1,140.0
19662,3,🆕 Recent Shoppers,3.0,118,1,428.0
19663,3,🆕 Recent Shoppers,2.6,47,1,206.0
19664,3,🆕 Recent Shoppers,3.25,20,2,394.1
19665,3,🆕 Recent Shoppers,2.95,98,1,420.0
19666,3,🆕 Recent Shoppers,3.0,117,1,512.0
19667,1,😴 At-Risk/Dormant,1.65,250,1,167.6
19668,1,😴 At-Risk/Dormant,1.65,253,1,170.0
19669,1,😴 At-Risk/Dormant,1.35,271,1,150.0
19670,1,😴 At-Risk/Dormant,1.35,304,1,141.9
19671,1,😴 At-Risk/Dormant,1.6,151,1,138.0
19672,3,🆕 Recent Shoppers,2.65,130,1,412.0
19673,3,🆕 Recent Shoppers,2.65,149,1,308.0
19674,0,💎 High-Value Loyalists,2.95,86,2,314.0
19675,3,🆕 Recent Shoppers,3.25,20,1,309.0
19676,1,😴 At-Risk/Dormant,1.65,241,1,162.0
19677,1,😴 At-Risk/Dormant,2.35,259,1,266.0
19678,0,💎 High-Value Loyalists,3.6,20,2,468.5
19679,1,😴 At-Risk/Dormant,1.6999999999999995,273,1,208.0
19680,1,😴 At-Risk/Dormant,1.6,207,1,72.0
19681,1,😴 At-Risk/Dormant,1.0,349,1,66.0
19682,1,😴 At-Risk/Dormant,2.05,292,1,290.0
19683,1,😴 At-Risk/Dormant,1.2999999999999998,253,1,73.0
19684,1,😴 At-Risk/Dormant,2.0,269,1,198.1
19685,3,🆕 Recent Shoppers,2.95,77,2,264.6
19686,0,💎 High-Value Loyalists,3.6,19,2,470.0
19687,3,🆕 Recent Shoppers,1.95,111,1,146.0
19688,3,🆕 Recent Shoppers,2.95,59,1,300.0
19689,1,😴 At-Risk/Dormant,1.0,296,1,80.0
19690,1,😴 At-Risk/Dormant,2.35,259,1,336.0
19691,1,😴 At-Risk/Dormant,1.65,258,1,163.0
19692,3,🆕 Recent Shoppers,1.9,77,1,106.0
19693,1,😴 At-Risk/Dormant,1.65,258,1,170.0
19694,1,😴 At-Risk/Dormant,1.0,287,1,81.9
19695,1,😴 At-Risk/Dormant,2.0,222,1,202.0
19696,1,😴 At-Risk/Dormant,2.05,303,1,286.0
19697,3,🆕 Recent Shoppers,2.65,109,2,416.0
19698,0,💎 High-Value Loyalists,3.3,79,3,432.0
19699,1,😴 At-Risk/Dormant,2.3,173,1,198.0
19700,1,😴 At-Risk/Dormant,1.65,245,1,184.0
19701,1,😴 At-Risk/Dormant,2.35,263,1,398.0
19702,1,😴 At-Risk/Dormant,2.35,230,1,334.5
19703,1,😴 At-Risk/Dormant,1.2999999999999998,260,1,97.0
19704,3,🆕 Recent Shoppers,2.2,34,1,84.0
19705,1,😴 At-Risk/Dormant,1.2999999999999998,227,1,56.0
19706,1,😴 At-Risk/Dormant,1.65,262,1,139.0
19707,0,💎 High-Value Loyalists,2.95,74,2,375.0
19708,3,🆕 Recent Shoppers,2.2,20,1,55.0
19709,1,😴 At-Risk/Dormant,2.3,150,1,242.0
19710,1,😴 At-Risk/Dormant,1.6999999999999995,403,1,230.0
19711,3,🆕 Recent Shoppers,2.9,20,2,217.7
19712,3,🆕 Recent Shoppers,3.6,14,1,840.0
19713,3,🆕 Recent Shoppers,3.6,24,1,446.0
19714,3,🆕 Recent Shoppers,2.2,13,1,100.0
19715,1,😴 At-Risk/Dormant,1.2999999999999998,260,1,126.0
19716,1,😴 At-Risk/Dormant,1.6999999999999995,274,1,254.0
19717,1,😴 At-Risk/Dormant,1.35,309,1,146.0
19718,1,😴 At-Risk/Dormant,1.0,308,1,90.5
19719,0,💎 High-Value Loyalists,2.65,104,3,270.7
19720,1,😴 At-Risk/Dormant,1.65,256,1,174.0
19721,3,🆕 Recent Shoppers,1.95,114,1,170.0
19722,3,🆕 Recent Shoppers,3.25,18,1,398.0
19723,1,😴 At-Risk/Dormant,1.35,306,1,150.0
19724,1,😴 At-Risk/Dormant,2.05,357,1,262.0
19725,0,💎 High-Value Loyalists,3.3,77,2,476.0
19726,0,💎 High-Value Loyalists,3.6,34,4,454.0
19727,1,😴 At-Risk/Dormant,2.0,255,1,197.0
19728,1,😴 At-Risk/Dormant,2.05,297,1,274.0
19729,0,💎 High-Value Loyalists,3.3,75,3,630.0
19730,3,🆕 Recent Shoppers,2.2,34,1,68.0
19731,1,😴 At-Risk/Dormant,2.0,218,1,220.0
19732,3,🆕 Recent Shoppers,2.6,99,1,228.0
19733,0,💎 High-Value Loyalists,3.6,34,2,604.0
19734,1,😴 At-Risk/Dormant,2.0,246,1,242.0
19735,3,🆕 Recent Shoppers,3.3,61,1,676.0
19736,1,😴 At-Risk/Dormant,1.65,244,1,153.9
19737,1,😴 At-Risk/Dormant,1.2999999999999998,243,1,102.0
19738,0,💎 High-Value Loyalists,3.6,3,5,483.0
19739,1,😴 At-Risk/Dormant,1.6999999999999995,332,1,217.7
19740,1,😴 At-Risk/Dormant,1.6,176,1,107.0
19741,1,😴 At-Risk/Dormant,1.6,121,1,118.7
19742,0,💎 High-Value Loyalists,3.0,103,3,432.0
19743,0,💎 High-Value Loyalists,3.6,14,2,478.0
19744,1,😴 At-Risk/Dormant,2.35,259,1,258.0
19745,3,🆕 Recent Shoppers,3.25,6,1,263.8
19746,2,🛒 Regular Customers,3.3,70,1,1296.0
19747,3,🆕 Recent Shoppers,2.7,233,1,600.0
19748,0,💎 High-Value Loyalists,3.3,72,3,698.8
19749,1,😴 At-Risk/Dormant,1.65,223,1,156.0
19750,0,💎 High-Value Loyalists,3.3,81,3,532.0
19751,3,🆕 Recent Shoppers,2.95,80,1,396.0
19752,1,😴 At-Risk/Dormant,1.95,213,1,170.0
19753,3,🆕 Recent Shoppers,2.2,34,1,84.0
19754,0,💎 High-Value Loyalists,3.3,84,2,1480.0
19755,1,😴 At-Risk/Dormant,1.65,235,1,140.0
19756,3,🆕 Recent Shoppers,2.9,14,1,212.0
19757,3,🆕 Recent Shoppers,1.9,62,1,90.4
19758,3,🆕 Recent Shoppers,2.9,13,1,195.0
19759,1,😴 At-Risk/Dormant,1.2999999999999998,244,1,2.0
19760,1,😴 At-Risk/Dormant,1.2999999999999998,218,1,100.0
19761,0,💎 High-Value Loyalists,2.6,56,3,209.3
19762,1,😴 At-Risk/Dormant,1.2999999999999998,216,1,72.0
19763,0,💎 High-Value Loyalists,3.6,12,3,2436.0
19764,3,🆕 Recent Shoppers,2.95,38,1,388.0
19765,1,😴 At-Risk/Dormant,2.3,171,1,194.0
19766,3,🆕 Recent Shoppers,3.6,3,1,532.0
19767,1,😴 At-Risk/Dormant,1.2999999999999998,231,1,64.0
19768,2,🛒 Regular Customers,2.4,347,1,2154.0
19769,3,🆕 Recent Shoppers,3.25,34,2,315.0
19770,1,😴 At-Risk/Dormant,1.2999999999999998,238,1,97.2
19771,1,😴 At-Risk/Dormant,1.0,368,1,92.0
19772,1,😴 At-Risk/Dormant,1.6,183,1,132.0
19773,1,😴 At-Risk/Dormant,1.2999999999999998,253,1,102.2
19774,1,😴 At-Risk/Dormant,2.05,327,1,308.0
19775,3,🆕 Recent Shoppers,2.7,257,2,721.7
19776,1,😴 At-Risk/Dormant,2.7,250,1,662.0
19777,3,🆕 Recent Shoppers,2.9,15,1,221.5
19778,1,😴 At-Risk/Dormant,1.35,309,1,178.0
19779,1,😴 At-Risk/Dormant,1.65,246,1,159.2
19780,3,🆕 Recent Shoppers,2.25,40,1,162.0
19781,0,💎 High-Value Loyalists,2.0,250,6,239.1
19782,1,😴 At-Risk/Dormant,1.6,187,1,77.5
19783,3,🆕 Recent Shoppers,2.2,34,1,128.0
19784,1,😴 At-Risk/Dormant,1.35,301,1,150.0
19785,1,😴 At-Risk/Dormant,1.2999999999999998,258,1,21.7
19786,1,😴 At-Risk/Dormant,1.65,222,1,139.6
